filename,title,identifier,source,status,transcription,Omeka file order
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2201/filename/2369.jpg,Page 03,kinnick_2234_2201,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2201,Not Started,,101
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2202/filename/2370.jpg,Page 04,kinnick_2234_2202,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2202,Not Started,,102
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2203/filename/2371.jpg,Page 05,kinnick_2234_2203,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2203,Not Started,,103
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2204/filename/2372.jpg,Page 06,kinnick_2234_2204,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2204,Not Started,,104
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2205/filename/2373.jpg,Page 07,kinnick_2234_2205,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2205,Not Started,,105
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2206/filename/2374.jpg,Page 08,kinnick_2234_2206,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2206,Not Started,,106
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2207/filename/2375.jpg,Front,kinnick_2234_2207,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2207,Not Started,,107
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2208/filename/2376.jpg,Back,kinnick_2234_2208,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2208,Not Started,,108
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2209/filename/2377.jpg,Front,kinnick_2234_2209,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2209,Not Started,,109
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2210/filename/2378.jpg,Back,kinnick_2234_2210,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2210,Not Started,,110
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2211/filename/2379.jpg,Page 01,kinnick_2234_2211,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2211,Not Started,"FIGHTING SQUADRON SIXTEEN
%  Fleet Post Office
New York, New York
June 6, 1943
My dear Mr. and Mrs. Kinnick,
It is with deepest regret and sympathy that I inform you of
the loss of your son, Nile, in an airplane crash on the second of June
1943. Nile was engaged in a practice flight that took off from the U.S.S.
LEXINGTON about eight-thirty on the morning of the second of June and
remained with his flight until he was forced to land in the water about
an hour and twenty minutes later. His plane developed d a serious oil leak
about ten minutes before he landed. Having lost all oil the engine, with-
out lubrication, failed, forcing Nile to land in the water. Nile made a
normal unhurried water landing in calm water about four miles ahead and in
full view of the ship. He was seen by one of his team mates to get clear
of the plane. Both the Lexington and the plane guard boat proceeded dir
ectly to the scene of the landing, which had been kept under constant
observation, both from the air and from the ship, and was further definitely
identified as being the exact location by gasoline and paint chips in the
water, arriving at the spot about eight minutes later. A  diligent and
immediate search of the exact location of the landing and the adjacent
waters, by both planes and ships, failed to reveal any trace whatever of
Nile. Since Nile was definitely not on the surface of the water eight
minutes after he landed and at no time for the next hour and a half, it
must be assumed that he drowned. Knowing Nile to be a very good swimmer,
an excellent athlete, and in wonderful physical condition, it is inconceiv
able that he could have failed to remain afloat for the short period of
time required for the crash boat to arrive unless he  had been seriously
hurt in the landing itself.

I would like to emphasize the fact that there can be no doubt
whatever that the exact spot of Nile's landing was very throughly searched
both by ships and planes immediately following the landing. A water landing
is normally a relatively safe landing, especially under conditions of calm
water. There is small probability of serious physical injury in such a
landing. It is very difficult to understand just what could have gone wrong.
The best guess, and it is nothing more than a guess, is that his safety belt
broke on landing allowing Nile to lurch forward upon impact probably striking
his head on the structure of the airplane and injuring him to the extent
that he could neither maintain himself afloat nor remember to inflate his
life jacket.

Nile was an outstanding man in every respect. His calm and
determined manner, his quick grin, his sound common sense, and his outstand-
ing all around abilities made him a wonderful asset to the squadron and a
man that we were all proud to call our friend. His loss was a terrible
blow to all of us and a serious loss to the country he so ably served.",111
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2212/filename/2380.jpg,Page 02,kinnick_2234_2212,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2212,Not Started,,112
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2213/filename/2381.jpg,Page 03,kinnick_2234_2213,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2213,Not Started,"Again let me extend ny deepest sympathy to you for your great
loss.  Should there be any service that I can render, either now or later,
please do not hesitate to call on me.
Sincerely yours,
Paul Buie
Lieutenant Commander,   U.S. Navy
Fighting Squadron Sixteen
Mr.  end Mrs. K.C.  Kinnick
1114 South 79th Street
Omaha,  Nebraska",113
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2214/filename/2382.jpg,Page 04,kinnick_2234_2214,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2214,Not Started,,114
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2215/filename/2383.jpg,Front,kinnick_2234_2215,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2215,Not Started,"June 18, 1943
Lieut. Comdr., P, D. Buie
Fighting Squadron Sixteen
Care of Fleet Post Office
New York, New York
Dear Sir:
May  we thank you sincerely for your letters in regard to file's
tragic accident. The information given has ""been helpful to a
degree to our understanding of what happened. However, it is
likely we shall never know definitely the real reason why he
was unable to save himself after his landing,
Yfe did not disclose any of the information included in your
first letter, but we have noted in the press a story which
must have been based on the same information. It will be appreciated if you will clarify one point for us. You stated
that his landing was made about four miles ahead of the carrier.
Do we assume correctly that his flight group had been on a
practice flight ahead of the carrier and that the loss of oil
pressure was noted at such distance from the ship that he lacked
four miles of getting back to the carrier? It seems probable
that he would attempt to return as soon as the difficulty was
notedj otherwise, we cannot understand how he oould be four miles
away when he was forced to land.
Hay we acknowledge the receipt of his wallet and its contents as
given on the inventory of his effects.
In regard to Nile's other .property, I am enclosing a copy of the
inventory sent to us with your letter of June 11th., and will
ask that you forward all of the items indicated with a check
mark. The other items, all of which are clothing, may be disposed of and the proceeds remitted to us. Your kindness in this
regard will be appreciated.
Yours very truly,
N. C. Kinnick
R. F. D. Ho.  1
1114 South 70th Street
Omaha 4, Nebraska",115
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2216/filename/2384.jpg,Back,kinnick_2234_2216,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2216,Not Started,,116
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2217/filename/2385.jpg,Page 01,kinnick_2234_2217,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2217,Not Started,,117
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2218/filename/2386.jpg,Page 02,kinnick_2234_2218,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2218,Not Started,,118
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2219/filename/2387.jpg,Page 03,kinnick_2234_2219,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2219,Not Started,,119
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2220/filename/2388.jpg,Page 04,kinnick_2234_2220,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2220,Not Started,,120
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2221/filename/2389.jpg,Front,kinnick_2234_2221,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2221,Not Started,,121
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2222/filename/2390.jpg,Back,kinnick_2234_2222,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2222,Not Started,,122
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2223/filename/2391.jpg,Front,kinnick_2234_2223,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2223,Not Started,,123
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2224/filename/2392.jpg,Back,kinnick_2234_2224,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2224,Not Started,,124
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2225/filename/2393.jpg,Front,kinnick_2234_2225,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2225,Not Started,"YT16/P6-2/jjl Fighting Squadron Sixteen
% Fleet Post Office
New York, New York
June 27, 1943
Dear Mr. Kinnick,
In clarification of the point raised in your recent letter, Nile,
accompanied by another plane, was making a wide circle of the ship to
avoid interference with the launching of a second group of planes, then
spotted on the flight deck. When it became imminent that he would have
to make a forced landing, he was flying a course parallel to that of the
ship, approximately 2^ miles broad on the starboard how. As the ship was
running into the wind, the only course that Nile could take with a failing motor, was to continue in the same direction, in order to assure a.
relatively safe water lajiding. To attempt returning to the ship at that
time, even if the flight deck had been clear, was entirely out of the
question.
In regard to the personal effects of Nile, which are at present in
the custody of the Supply Officer aboard the ship, there will be insufficient time before sailing to dispose of the articles requested.
Accordingly I have taken the only alternative, and ordered the entire
lot forwarded directly to you which action I hope meets with your approval. It is regrettable that time does not permit complete fullfillment of
your wish, but again I want to ask you to call on me for any further
assistance that I might be able to offer.
Very sincerely yours
Paul D.
Lieut. Comdr., USN.
",125
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2226/filename/2394.jpg,Back,kinnick_2234_2226,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2226,Not Started,.,126
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2227/filename/2395.jpg,Front,kinnick_2234_2227,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2227,Not Started,,127
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2228/filename/2396.jpg,Back,kinnick_2234_2228,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2228,Not Started,,128
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2229/filename/2397.jpg,Front,kinnick_2234_2229,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2229,Not Started,,129
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2230/filename/2398.jpg,Back,kinnick_2234_2230,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2230,Not Started,,130
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2231/filename/2399.jpg,Page 01,kinnick_2234_2231,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2231,Not Started,,131
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2232/filename/2400.jpg,Page 02,kinnick_2234_2232,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2232,Not Started,,132
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2233/filename/2401.jpg,Page 03,kinnick_2234_2233,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2233,Not Started,,133
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2456/filename/2624.jpg,Page 01,kinnick_2474_2456,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2456,Not Started,"April 3, 1972
Dear Judge Stuart:
I hasten to thank you for your long and helnful letter in regard to
Nile Kinnick.     Perhaps I told you earlier that I have exchanged several
letters with Nile,  Sr.  and also several with Dr.  Eddie.     It has been a
deeply moving and enriching experience for me.     Maury White has sent some
helpful material as have several members  of the team.    Your letter,  of
course,  is the most personal and helpful of all.     I imagine it is hard
for you to discuss Nile's death as I am sure the whole subject must be
for his father; however, we've had good times exchanging information
about the family in and around Adel and Van Mater.     I look forward to
putting together the article prior to State's game with Iowa this Sent.
It is also a tremendous responsibility to do justice to Nile and his
teammates and friends.  I Do you remember his model ""T"" ? J
To answer your question about Mrs,   Kinnick,  Nile said that she died about
1965 .     He is presently married to a women who is descended from Will
Van Meter for whome' the town is named.    % great-grandfather settled
there in 18^3 and was the first white man in Dallas  County and I grew
up in Van Meter so this is meaningful to me.     By the way,  Nile's mother's
grandfather,  (Benjamin Greene   (Nile had a brother Ben who was Marine air
and was also killed,  perhaps you know this) named the towa of Adel.
In researching Nile's life I feel as if I'm treading on hallowed ground.
I've made a hobby of Civil Wr history and I find this same feeling when
visiting the old battlefields and reading biographies.     I know Nile, Sr.
would be delighted to hear from you.     I understand from the librarian at
(please turn over)",1
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2457/filename/2625.jpg,Page 02,kinnick_2474_2457,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2457,Not Started,,2
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2458/filename/2626.jpg,Page 03,kinnick_2474_2458,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2458,Not Started,"S.U.I,  that he has heard of a renewed effort to name the football stadium
for Nile,     I believe his folks discouraged this in the late forties because
they felt that lots of other boys had given their litfes for their country
and it would be unfair to single out Nile,     Perhaps they (Nile,  Sr. ) would
think differently now.     I do hope,   if they do it, and if he wants this,
that it will be while he is yet alive.     He is in his mid-seventies now.
Did you know that Nile,   Sr. was quarterback for Iowa State about the time
George  Clarke was Governor?    His address  is ^23 South 89th St.,  Omaha,
Nebraska 6811-4-.
Nile and I are related on both sides of the family,  but not so close that
it violates or perpetrates consanguinity.     Not that a taboo such as that
ever phased the country folk of Iowa!    I am struck by the sheer coincidence
of our lives   (mine much less distinguished)...! was catcher on the Van Meter
baseball team,  guard on the basketball team and an officer on an aircraft
carrier though not Naval Air.  (I went to Drake, where Nile's mother attended and was an ATO.) I do have a slight cleft in the chin which must be a     ft
family characteristic,  though Nile's was more pronounced./ Your description
of his shaving etc. was delightful.    Can you still do as many Dusb-ups?
J have two sons who use the exercise bar for pull ups and your descriotAon
has caused a great fDiurry of activity in that direction.
Peter Bergman Narey (son of the late Hon.  Harry Narey of Spirit Lake) is the
godfather of my Bill and might have been at Iowa when you and Nile were there.
I plan to write Pete and ask him if he remembers Nile.
John Henry Erizzell a close friend here  (he's about 90) was a great Phi Psi
and Ires.  John W.  Oswald of Perm State is also a Phi Psi alum.    Well I've       j.V
rambled and am out of paper so I'll close.    Ever sincerely,  thankfully,   Jjr'",3
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2459/filename/2627.jpg,Page 04,kinnick_2474_2459,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2459,Not Started,,4
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2460/filename/2628.jpg,Front,kinnick_2474_2460,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2460,Not Started,,5
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2461/filename/2629.jpg,Back,kinnick_2474_2461,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2461,Not Started,,6
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2462/filename/2630.jpg,Page 01,kinnick_2474_2462,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2462,Not Started,,7
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2463/filename/2631.jpg,Page 02,kinnick_2474_2463,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2463,Not Started,,8
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2464/filename/2632.jpg,Page 03,kinnick_2474_2464,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2464,Not Started,,9
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2465/filename/2633.jpg,Page 04,kinnick_2474_2465,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2465,Not Started,,10
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2466/filename/2634.jpg,Front,kinnick_2474_2466,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2466,Not Started,"
Pur Danielson 1 run (Bobrawskl kick).!
Pur  Speliman 4 run (Bobrowski kick).   [
Pur  FB Bobrowski 43,
Statistics --' Purdue Iowa-
First downs ....... ......V   20 4
Rushes-yords  62-202 -33-23'
Posing vords ....^ 150 . 61:
Return vards    2
Posses            11-23 5-23
Interceotedby  ,      1
Punts            7-34 . 13-32
Fumbles-lost   6-2 4-1
Penalties-yards    4-40. -4-46
Kinnick's Father
At Dedication
Iowa City, la. (AP)  Nile
Kinnick Sr. of Omaha was here
Saturday for a short .dedication
ceremony as the University of
Iowa football stadium was.formally renamed for his son, Nile,
The name change was made!
last spring after a move was in-f
itiated by Hawkeye alumni to:
rename the 31-year-old stadium'
for Iowa's only Heisman Trophy:'
winner. |
Nile Kinnick Sr. was in-j
troduced to the crowd, saluted;
by the Iowa band, and received j
a standing ovation from the;
crowd of more than 55,000.
Nile Jr. played at Iowa from
1937-39.
He  won   the  1939   Heisman,
Maxwell and Walter Camp
Trophies and two years ago was
named.Iowa's all-time greatest::
player.
Kinnick was killed in June,
1943, when his Navy plane
crashed in the Caribbean Sea.
He was 24,
AP Wireohoto.
Acknowledging  son's  honor . . . Nile  Kinnick  Sr.
waves to.crowd during dedication ceremonies.",11
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2467/filename/2635.jpg,Back,kinnick_2474_2467,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2467,Not Started,,12
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2468/filename/2636.jpg,Front,kinnick_2474_2468,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2468,Not Started,"Derald W.  Stump
442   Orlando Ave.
Otate Uollege,  rennsylvania   16801
&W A, I cf7?
\xjJUjl. yM-uud
4
/  . /.LB     gJH
cZaM,, **}f*~ Z^7-$ e^Xtfu^A
7^JU^. JL ^ ^Bi *~ ^
tZtZ^Ml ac^^J).   Y\ciiJ. /k^T^^)",13
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2469/filename/2637.jpg,Back,kinnick_2474_2469,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2469,Not Started,,14
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2470/filename/2638.jpg,Front,kinnick_2474_2470,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2470,Not Started,,15
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2471/filename/2639.jpg,Back,kinnick_2474_2471,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2471,Not Started,,16
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2472/filename/2640.jpg,Front,kinnick_2474_2472,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2472,Not Started,"United states District court
chambers or SOUTHERN   DISTRICT  OF  IOWA
WILLIAM   C.  STUART DES  MOINES.  IOWA  50309
April   23,    1990
Mr. Paul Baender
Professor of English
308 English Philosophy
Iowa City, IA 52242
Dear Mr. Baender:
I am enclosing herewith some other letters and mementos about
Nile that I thought you might have some interest in.
After you have examined them would you give them to Mr.
McAllen for whatever disposition he wishes to make.
Very; truly yours.",17
http://digital.lib.uiowa.edu/utils/getfile/collection/kinnick/id/2473/filename/2641.jpg,Back,kinnick_2474_2473,http://digital.lib.uiowa.edu/cdm/ref/collection/kinnick/id/2473,Not Started,,18
